source_date,lines,units,orders
2010-05-05,14,120,1
2010-05-05,14,148,1
2010-05-05,14,453,1
2010-05-05,15,428,1
2010-05-05,17,120,1
2010-05-05,17,158,1
2010-05-05,18,19,1
2010-05-05,18,24,1
2010-05-05,18,186,1
2010-05-05,18,1415,1
2010-05-05,19,125,1
2010-05-05,20,89,1
2010-05-05,21,226,1
2010-05-05,22,30,1
2010-05-05,22,273,1
2010-05-05,23,292,1
2010-05-05,24,240,1
2010-05-05,25,897,1
2010-05-05,27,84,1
2010-05-05,30,439,1
2010-05-05,31,145,1
2010-05-05,33,86,1
2010-05-05,39,541,1
2010-05-05,40,248,1
2010-05-05,44,672,1
2010-05-05,49,412,1
2010-05-05,51,375,1
2010-05-05,53,461,1
2010-05-05,63,203,1
2010-05-05,76,266,1
2010-05-05,138,284,1
2010-05-05,146,224,1
2010-05-06,1,1,2
2010-05-06,1,6,1
2010-05-06,1,10,1
2010-05-06,1,24,1
2010-05-06,1,32,1
2010-05-06,1,36,1
2010-05-06,2,3,1
2010-05-06,2,6,1
2010-05-06,3,16,1
2010-05-06,3,20,1
2010-05-06,3,54,1
2010-05-06,3,696,1
2010-05-06,4,4,1
2010-05-06,4,16,1
2010-05-06,4,80,1
2010-05-06,4,109,1
2010-05-06,4,173,1
2010-05-06,5,22,1
2010-05-06,6,388,1
2010-05-06,7,128,1
2010-05-06,7,148,1
2010-05-06,7,156,1
2010-05-06,9,304,1
2010-05-06,10,82,1
2010-05-06,10,228,1
2010-05-06,11,12,1
2010-05-06,11,232,1
2010-05-06,12,84,1
2010-05-06,12,97,1
2010-05-06,12,99,1
2010-05-06,12,123,1
2010-05-06,12,138,1
2010-05-06,12,167,1
2010-05-06,13,71,1
2010-05-06,13,202,1
2010-05-06,14,147,1
2010-05-06,14,161,1
2010-05-06,14,172,1
2010-05-06,14,274,1
2010-05-06,15,79,1
2010-05-06,15,107,1
2010-05-06,15,169,1
2010-05-06,16,119,1
2010-05-06,16,121,1
2010-05-06,17,38,1
2010-05-06,17,50,1
2010-05-06,19,94,1
2010-05-06,20,726,1
2010-05-06,21,54,1
2010-05-06,23,284,1
2010-05-06,24,196,1
2010-05-06,25,224,1
2010-05-06,26,222,1
2010-05-06,26,266,1
2010-05-06,26,429,1
2010-05-06,27,394,1
2010-05-06,28,239,1
2010-05-06,30,208,1
2010-05-06,31,59,1
2010-05-06,31,427,1
2010-05-06,32,305,1
2010-05-06,32,338,1
2010-05-06,34,48,1
2010-05-06,35,129,1
2010-05-06,35,2692,1
2010-05-06,36,176,1
2010-05-06,36,179,1
2010-05-06,37,575,1
2010-05-06,40,728,1
2010-05-06,47,561,1
2010-05-06,48,166,1
2010-05-06,49,117,1
2010-05-06,49,398,1
2010-05-06,51,118,1
2010-05-06,51,122,1
2010-05-06,58,227,1
2010-05-06,75,8396,1
2010-05-06,80,4557,1
2010-05-06,147,1478,1
2010-05-06,152,278,1
2010-05-06,174,399,1
2010-05-07,1,1,2
2010-05-07,1,4,1
2010-05-07,1,6,1
2010-05-07,1,18,1
2010-05-07,1,24,1
2010-05-07,1,48,2
2010-05-07,1,50,1
2010-05-07,1,60,1
2010-05-07,1,96,2
2010-05-07,1,100,1
2010-05-07,1,392,1
2010-05-07,1,408,1
2010-05-07,1,432,1
2010-05-07,2,180,1
2010-05-07,3,48,1
2010-05-07,3,60,1
2010-05-07,3,148,1
2010-05-07,3,636,1
2010-05-07,3,1524,1
2010-05-07,4,184,1
2010-05-07,5,36,1
2010-05-07,5,226,1
2010-05-07,5,240,1
2010-05-07,6,6,1
2010-05-07,6,46,1
2010-05-07,6,110,1
2010-05-07,6,144,1
2010-05-07,7,360,1
2010-05-07,11,47,1
2010-05-07,11,1300,1
2010-05-07,12,190,1
2010-05-07,12,256,1
2010-05-07,12,269,1
2010-05-07,13,128,1
2010-05-07,13,130,1
2010-05-07,13,936,1
2010-05-07,14,336,1
2010-05-07,15,298,1
2010-05-07,15,423,1
2010-05-07,16,153,1
2010-05-07,16,188,1
2010-05-07,16,205,1
2010-05-07,17,137,1
2010-05-07,18,66,1
2010-05-07,18,198,1
2010-05-07,20,280,1
2010-05-07,21,153,1
2010-05-07,22,1090,1
2010-05-07,24,237,1
2010-05-07,24,304,1
2010-05-07,25,68,1
2010-05-07,25,78,1
2010-05-07,25,281,1
2010-05-07,26,618,1
2010-05-07,27,392,1
2010-05-07,29,140,1
2010-05-07,31,95,1
2010-05-07,48,140,1
2010-05-07,62,573,1
2010-05-07,78,329,1
2010-05-07,122,225,1
2010-05-07,143,333,1
2010-05-07,250,6846,1
2010-05-09,1,50,1
2010-05-09,2,10,1
2010-05-09,2,14,1
2010-05-09,2,16,1
2010-05-09,3,12,1
2010-05-09,4,4,1
2010-05-09,5,18,1
2010-05-09,5,34,1
2010-05-09,5,37,1
2010-05-09,5,48,1
2010-05-09,5,92,1
2010-05-09,6,97,1
2010-05-09,7,94,1
2010-05-09,8,36,1
2010-05-09,8,72,1
2010-05-09,8,101,1
2010-05-09,9,56,1
2010-05-09,9,174,1
2010-05-09,11,59,1
2010-05-09,11,64,1
2010-05-09,12,77,1
2010-05-09,12,449,1
2010-05-09,13,194,1
2010-05-09,16,131,1
2010-05-09,16,182,1
2010-05-09,16,196,1
2010-05-09,17,48,1
2010-05-09,17,188,1
2010-05-09,18,236,1
2010-05-09,19,57,1
2010-05-09,19,59,1
2010-05-09,19,253,1
2010-05-09,20,75,1
2010-05-09,20,202,1
2010-05-09,22,306,1
2010-05-09,24,50,1
2010-05-09,24,179,1
2010-05-09,24,728,1
2010-05-09,24,729,1
2010-05-09,26,295,1
2010-05-09,27,62,1
2010-05-09,28,130,1
2010-05-09,29,156,1
2010-05-09,30,66,1
2010-05-09,32,414,1
2010-05-09,34,200,1
2010-05-09,35,124,1
2010-05-09,35,317,1
2010-05-09,37,136,1
2010-05-09,41,93,1
2010-05-09,44,93,1
2010-05-09,44,672,1
2010-05-09,51,185,1
2010-05-09,53,196,1
2010-05-09,53,574,1
2010-05-09,54,106,1
2010-05-09,59,156,1
2010-05-09,69,523,1
2010-05-09,103,313,1
2010-05-09,106,1147,1
2010-05-09,140,318,1
2010-05-09,145,207,1
2010-05-10,1,6,1
2010-05-10,1,36,1
2010-05-10,2,9,1
2010-05-10,2,192,1
2010-05-10,2,10201,1
2010-05-10,3,3,1
2010-05-10,3,12,1
2010-05-10,3,28,1
2010-05-10,3,46,1
2010-05-10,3,210,1
2010-05-10,4,21,1
2010-05-10,4,232,1
2010-05-10,4,384,1
2010-05-10,4,1908,1
2010-05-10,5,49,1
2010-05-10,5,85,1
2010-05-10,5,102,1
2010-05-10,5,234,1
2010-05-10,6,129,1
2010-05-10,6,159,1
2010-05-10,7,60,1
2010-05-10,7,80,1
2010-05-10,7,200,1
2010-05-10,8,36,1
2010-05-10,9,120,1
2010-05-10,10,41,1
2010-05-10,10,47,1
2010-05-10,10,72,1
2010-05-10,10,193,1
2010-05-10,11,57,1
2010-05-10,11,95,1
2010-05-10,11,138,1
2010-05-10,11,166,1
2010-05-10,12,79,1
2010-05-10,12,119,1
2010-05-10,12,314,1
2010-05-10,13,105,1
2010-05-10,13,166,1
2010-05-10,13,544,1
2010-05-10,14,210,1
2010-05-10,14,251,1
2010-05-10,14,390,1
2010-05-10,15,166,1
2010-05-10,15,177,1
2010-05-10,15,268,1
2010-05-10,16,62,1
2010-05-10,16,63,1
2010-05-10,16,102,1
2010-05-10,16,130,1
2010-05-10,16,185,1
2010-05-10,17,90,1
2010-05-10,18,238,1
2010-05-10,19,92,1
2010-05-10,19,295,1
2010-05-10,20,682,1
2010-05-10,21,145,1
2010-05-10,21,285,1
2010-05-10,22,93,1
2010-05-10,22,107,1
2010-05-10,22,151,1
2010-05-10,23,170,1
2010-05-10,23,761,1
2010-05-10,26,61,1
2010-05-10,28,344,1
2010-05-10,31,78,1
2010-05-10,31,227,1
2010-05-10,33,115,1
2010-05-10,37,350,1
2010-05-10,44,117,1
2010-05-10,46,622,1
2010-05-10,48,172,1
2010-05-10,53,374,1
2010-05-10,55,245,1
2010-05-10,98,608,1
2010-05-10,111,333,1
2010-05-10,134,263,1
2010-05-10,138,309,1
2010-05-11,1,30,1
2010-05-11,1,36,1
2010-05-11,1,48,1
2010-05-11,1,50,1
2010-05-11,1,288,1
2010-05-11,2,10,1
2010-05-11,3,19,1
2010-05-11,3,21,1
2010-05-11,3,96,1
2010-05-11,4,40,1
2010-05-11,5,78,1
2010-05-11,6,46,1
2010-05-11,6,56,1
2010-05-11,6,66,1
2010-05-11,6,188,1
2010-05-11,7,97,1
2010-05-11,7,112,1
2010-05-11,8,57,1
2010-05-11,8,71,1
2010-05-11,8,369,1
2010-05-11,10,45,1
2010-05-11,10,92,1
2010-05-11,10,128,1
2010-05-11,10,542,1
2010-05-11,11,181,1
2010-05-11,12,119,1
2010-05-11,12,238,1
2010-05-11,12,377,1
2010-05-11,13,44,1
2010-05-11,13,93,1
2010-05-11,13,137,1
2010-05-11,14,104,1
2010-05-11,14,212,1
2010-05-11,14,386,1
2010-05-11,15,94,1
2010-05-11,15,256,1
2010-05-11,15,923,1
2010-05-11,17,143,1
2010-05-11,18,60,1
2010-05-11,18,143,1
2010-05-11,18,1120,1
2010-05-11,20,235,1
2010-05-11,22,120,1
2010-05-11,23,233,1
2010-05-11,24,87,1
2010-05-11,24,179,1
2010-05-11,25,126,1
2010-05-11,26,473,1
2010-05-11,26,496,1
2010-05-11,27,694,1
2010-05-11,31,571,1
2010-05-11,34,122,1
2010-05-11,42,173,1
2010-05-11,48,721,1
2010-05-11,49,146,1
2010-05-11,53,370,1
2010-05-11,55,593,1
2010-05-11,57,627,1
2010-05-11,61,140,1
2010-05-11,67,2359,1
2010-05-11,78,454,1
2010-05-11,85,419,1
2010-05-11,86,996,1
2010-05-11,155,222,1
2010-05-11,174,423,1
2010-05-12,1,30,1
2010-05-12,1,48,1
2010-05-12,1,200,1
2010-05-12,2,168,4
2010-05-12,2,196,1
2010-05-12,2,336,1
2010-05-12,3,6,1
2010-05-12,3,140,1
2010-05-12,3,1636,1
2010-05-12,4,4,1
2010-05-12,4,52,1
2010-05-12,4,178,1
2010-05-12,4,394,1
2010-05-12,4,1736,1
2010-05-12,5,35,1
2010-05-12,5,380,1
2010-05-12,5,612,1
2010-05-12,5,896,1
2010-05-12,5,1200,1
2010-05-12,6,50,1
2010-05-12,6,69,1
2010-05-12,6,142,1
2010-05-12,7,288,1
2010-05-12,8,16,1
2010-05-12,8,86,1
2010-05-12,12,388,1
2010-05-12,13,112,1
2010-05-12,13,138,1
2010-05-12,13,381,1
2010-05-12,14,67,1
2010-05-12,14,168,1
2010-05-12,16,73,1
2010-05-12,16,147,1
2010-05-12,17,158,1
2010-05-12,17,583,1
2010-05-12,19,173,1
2010-05-12,19,201,1
2010-05-12,19,273,1
2010-05-12,19,275,1
2010-05-12,19,281,1
2010-05-12,20,274,1
2010-05-12,22,76,1
2010-05-12,22,155,1
2010-05-12,23,136,1
2010-05-12,23,210,1
2010-05-12,23,320,1
2010-05-12,29,100,1
2010-05-12,32,173,1
2010-05-12,33,43,1
2010-05-12,33,328,1
2010-05-12,34,166,1
2010-05-12,35,569,1
2010-05-12,36,471,1
2010-05-12,37,216,1
2010-05-12,41,309,1
2010-05-12,45,208,1
2010-05-12,55,272,1
2010-05-12,65,584,1
2010-05-12,66,3775,1
2010-05-12,73,162,1
2010-05-12,135,307,1
2010-05-13,1,55,1
2010-05-13,1,175,1
2010-05-13,1,1152,1
2010-05-13,2,2,2
2010-05-13,2,34,1
2010-05-13,3,36,1
2010-05-13,3,54,1
2010-05-13,3,256,1
2010-05-13,4,100,1
2010-05-13,4,232,1
2010-05-13,5,102,1
2010-05-13,7,110,1
2010-05-13,7,2313,1
2010-05-13,8,609,1
2010-05-13,8,1854,1
2010-05-13,9,150,1
2010-05-13,9,166,1
2010-05-13,9,1164,1
2010-05-13,10,219,1
2010-05-13,11,67,1
2010-05-13,11,128,1
2010-05-13,11,308,1
2010-05-13,11,1796,1
2010-05-13,11,3560,1
2010-05-13,11,3564,1
2010-05-13,13,30,1
2010-05-13,14,104,1
2010-05-13,15,50,1
2010-05-13,15,78,1
2010-05-13,15,114,1
2010-05-13,15,680,1
2010-05-13,16,150,1
2010-05-13,17,67,1
2010-05-13,17,112,1
2010-05-13,17,252,1
2010-05-13,17,274,1
2010-05-13,18,76,1
2010-05-13,18,152,1
2010-05-13,18,175,1
2010-05-13,18,300,1
2010-05-13,19,250,1
2010-05-13,20,83,1
2010-05-13,20,221,1
2010-05-13,21,33,1
2010-05-13,21,116,1
2010-05-13,21,193,1
2010-05-13,22,89,1
2010-05-13,23,221,1
2010-05-13,23,269,1
2010-05-13,24,974,1
2010-05-13,27,116,1
2010-05-13,28,278,1
2010-05-13,29,191,1
2010-05-13,29,363,1
2010-05-13,30,166,1
2010-05-13,32,200,1
2010-05-13,32,426,1
2010-05-13,34,72,1
2010-05-13,40,153,1
2010-05-13,40,537,1
2010-05-13,41,197,1
2010-05-13,42,170,1
2010-05-13,47,93,1
2010-05-13,48,87,1
2010-05-13,201,463,1
2010-05-14,1,1,1
2010-05-14,1,2,1
2010-05-14,1,6,1
2010-05-14,1,22,1
2010-05-14,1,144,1
2010-05-14,1,1200,1
2010-05-14,2,2,2
2010-05-14,2,4,1
2010-05-14,2,11,1
2010-05-14,2,24,1
2010-05-14,2,288,1
2010-05-14,3,3,1
2010-05-14,3,102,1
2010-05-14,3,1992,1
2010-05-14,5,90,1
2010-05-14,6,6,1
2010-05-14,6,24,1
2010-05-14,7,41,1
2010-05-14,7,231,1
2010-05-14,8,8,1
2010-05-14,8,70,1
2010-05-14,9,198,1
2010-05-14,10,98,1
2010-05-14,10,268,1
2010-05-14,11,37,1
2010-05-14,11,120,1
2010-05-14,12,63,1
2010-05-14,12,163,1
2010-05-14,13,81,1
2010-05-14,15,96,1
2010-05-14,15,184,1
2010-05-14,17,115,1
2010-05-14,19,108,1
2010-05-14,20,189,1
2010-05-14,21,142,1
2010-05-14,22,223,1
2010-05-14,23,472,1
2010-05-14,24,90,1
2010-05-14,28,156,1
2010-05-14,30,226,1
2010-05-14,33,77,1
2010-05-14,33,104,1
2010-05-14,34,91,1
2010-05-14,47,5021,1
2010-05-14,50,80,1
2010-05-14,59,1400,1
2010-05-14,145,280,1
2010-05-16,1,10,1
2010-05-16,1,24,1
2010-05-16,2,14,1
2010-05-16,3,184,1
2010-05-16,4,133,1
2010-05-16,4,180,1
2010-05-16,6,76,1
2010-05-16,9,36,1
2010-05-16,9,86,1
2010-05-16,12,32,1
2010-05-16,12,34,1
2010-05-16,12,51,1
2010-05-16,13,14,1
2010-05-16,13,18,1
2010-05-16,13,48,1
2010-05-16,14,43,1
2010-05-16,15,77,1
2010-05-16,16,587,1
2010-05-16,17,166,1
2010-05-16,18,130,1
2010-05-16,19,593,1
2010-05-16,20,36,1
2010-05-16,20,141,1
2010-05-16,21,77,1
2010-05-16,21,251,1
2010-05-16,21,638,1
2010-05-16,26,45,1
2010-05-16,27,126,1
2010-05-16,28,1234,1
2010-05-16,29,115,1
2010-05-16,31,2461,1
2010-05-16,38,123,1
2010-05-16,42,236,1
2010-05-16,43,116,1
2010-05-16,44,54,1
2010-05-16,45,52,1
2010-05-16,48,79,1
2010-05-16,58,319,1
2010-05-16,59,104,1
2010-05-16,95,245,1
2010-05-16,96,584,1
2010-05-16,122,281,1
2010-05-16,157,829,1
2010-05-16,190,357,1
2010-05-17,1,12,1
2010-05-17,1,36,1
2010-05-17,1,48,1
2010-05-17,2,2,1
2010-05-17,2,18,1
2010-05-17,2,600,1
2010-05-17,4,4,1
2010-05-17,4,82,1
2010-05-17,4,520,1
2010-05-17,5,125,1
2010-05-17,7,228,1
2010-05-17,8,106,1
2010-05-17,8,1128,1
2010-05-17,11,19,1
2010-05-17,11,65,1
2010-05-17,12,166,1
2010-05-17,12,168,1
2010-05-17,13,58,1
2010-05-17,13,664,1
2010-05-17,13,2221,1
2010-05-17,14,73,1
2010-05-17,14,177,1
2010-05-17,16,89,1
2010-05-17,17,130,1
2010-05-17,18,111,1
2010-05-17,18,150,1
2010-05-17,20,140,1
2010-05-17,20,320,1
2010-05-17,22,108,1
2010-05-17,22,143,1
2010-05-17,22,145,1
2010-05-17,22,161,1
2010-05-17,25,234,1
2010-05-17,25,301,1
2010-05-17,26,146,1
2010-05-17,28,328,1
2010-05-17,38,552,1
2010-05-17,41,367,1
2010-05-17,46,547,1
2010-05-17,49,72,1
2010-05-17,54,732,1
2010-05-17,56,550,1
2010-05-17,64,281,1
2010-05-17,68,258,1
2010-05-17,73,141,1
2010-05-17,84,171,1
2010-05-17,127,1413,1
2010-05-17,199,321,1
2010-05-18,1,4,1
2010-05-18,1,5,1
2010-05-18,1,10,1
2010-05-18,1,12,1
2010-05-18,1,24,2
2010-05-18,1,32,1
2010-05-18,1,35,1
2010-05-18,1,36,2
2010-05-18,1,144,1
2010-05-18,2,91,1
2010-05-18,2,400,1
2010-05-18,3,15,1
2010-05-18,3,226,1
2010-05-18,3,12500,1
2010-05-18,4,28,1
2010-05-18,4,56,1
2010-05-18,5,16,1
2010-05-18,5,50,1
2010-05-18,5,340,1
2010-05-18,6,37,1
2010-05-18,7,24,1
2010-05-18,8,21,1
2010-05-18,9,153,1
2010-05-18,9,218,1
2010-05-18,9,240,1
2010-05-18,11,62,1
2010-05-18,12,110,1
2010-05-18,12,143,1
2010-05-18,13,94,1
2010-05-18,13,108,1
2010-05-18,13,266,1
2010-05-18,17,22,1
2010-05-18,17,103,1
2010-05-18,18,122,1
2010-05-18,19,180,1
2010-05-18,22,43,1
2010-05-18,22,56,1
2010-05-18,22,83,1
2010-05-18,24,169,1
2010-05-18,24,370,1
2010-05-18,27,195,1
2010-05-18,27,395,1
2010-05-18,29,385,1
2010-05-18,30,30,1
2010-05-18,30,315,1
2010-05-18,30,322,1
2010-05-18,30,497,1
2010-05-18,31,142,1
2010-05-18,34,130,1
2010-05-18,35,277,1
2010-05-18,35,301,1
2010-05-18,35,330,1
2010-05-18,36,194,1
2010-05-18,39,299,1
2010-05-18,49,81,1
2010-05-18,61,226,1
2010-05-18,64,390,1
2010-05-18,78,160,1
2010-05-18,101,140,1
2010-05-18,145,668,1
2010-05-18,180,369,1
2010-05-19,1,1,2
2010-05-19,1,6,1
2010-05-19,1,10,1
2010-05-19,1,32,1
2010-05-19,1,50,1
2010-05-19,1,88,1
2010-05-19,2,72,1
2010-05-19,2,96,1
2010-05-19,2,224,1
2010-05-19,2,788,1
2010-05-19,3,5,1
2010-05-19,3,88,1
2010-05-19,3,108,1
2010-05-19,3,144,1
2010-05-19,5,5,1
2010-05-19,5,40,1
2010-05-19,5,78,1
2010-05-19,5,100,1
2010-05-19,6,82,1
2010-05-19,6,120,1
2010-05-19,7,268,1
2010-05-19,8,24,1
2010-05-19,8,38,1
2010-05-19,8,64,1
2010-05-19,8,94,1
2010-05-19,9,406,1
2010-05-19,11,58,1
2010-05-19,11,83,1
2010-05-19,12,135,1
2010-05-19,12,430,1
2010-05-19,14,103,1
2010-05-19,14,159,1
2010-05-19,15,105,1
2010-05-19,15,261,1
2010-05-19,15,346,1
2010-05-19,16,276,1
2010-05-19,18,140,1
2010-05-19,18,152,1
2010-05-19,18,320,1
2010-05-19,21,82,1
2010-05-19,21,100,1
2010-05-19,21,117,1
2010-05-19,21,160,1
2010-05-19,21,226,1
2010-05-19,23,176,1
2010-05-19,23,199,1
2010-05-19,23,284,1
2010-05-19,26,456,1
2010-05-19,29,146,1
2010-05-19,31,47,1
2010-05-19,34,131,1
2010-05-19,39,67,1
2010-05-19,40,165,2
2010-05-19,54,106,1
2010-05-19,68,324,1
2010-05-19,75,194,1
2010-05-19,80,185,1
2010-05-19,87,536,1
2010-05-19,103,220,1
2010-05-20,1,1,2
2010-05-20,1,2,1
2010-05-20,1,10,1
2010-05-20,1,48,2
2010-05-20,1,100,1
2010-05-20,1,800,1
2010-05-20,3,14,1
2010-05-20,4,54,1
2010-05-20,4,60,1
2010-05-20,5,23,1
2010-05-20,5,136,1
2010-05-20,5,208,1
2010-05-20,6,23,1
2010-05-20,6,60,1
2010-05-20,9,74,1
2010-05-20,9,116,1
2010-05-20,10,132,1
2010-05-20,10,146,1
2010-05-20,10,199,1
2010-05-20,11,165,1
2010-05-20,11,304,1
2010-05-20,12,121,1
2010-05-20,12,207,1
2010-05-20,12,221,1
2010-05-20,12,408,1
2010-05-20,15,32,1
2010-05-20,15,41,1
2010-05-20,15,105,1
2010-05-20,16,134,1
2010-05-20,17,191,1
2010-05-20,17,193,1
2010-05-20,19,189,1
2010-05-20,19,198,1
2010-05-20,19,2488,1
2010-05-20,20,84,1
2010-05-20,20,118,2
2010-05-20,21,64,1
2010-05-20,21,75,1
2010-05-20,21,189,1
2010-05-20,21,260,1
2010-05-20,23,52,1
2010-05-20,23,174,1
2010-05-20,24,245,1
2010-05-20,27,48,1
2010-05-20,27,294,1
2010-05-20,28,85,1
2010-05-20,28,252,1
2010-05-20,28,313,1
2010-05-20,30,296,1
2010-05-20,33,421,1
2010-05-20,45,117,1
2010-05-20,46,465,1
2010-05-20,50,162,1
2010-05-20,51,861,1
2010-05-20,54,169,1
2010-05-20,56,301,1
2010-05-20,59,841,1
2010-05-20,60,234,1
2010-05-20,62,526,1
2010-05-20,63,188,1
2010-05-20,66,280,1
2010-05-20,73,325,1
2010-05-20,78,573,1
2010-05-20,93,255,1
2010-05-21,1,2,2
2010-05-21,1,3,1
2010-05-21,1,5,1
2010-05-21,1,12,1
2010-05-21,1,72,1
2010-05-21,1,100,2
2010-05-21,1,204,1
2010-05-21,2,110,1
2010-05-21,3,3,1
2010-05-21,4,4,1
2010-05-21,4,20,1
2010-05-21,5,212,1
2010-05-21,6,6,2
2010-05-21,6,8,1
2010-05-21,6,120,1
2010-05-21,7,23,1
2010-05-21,9,24,1
2010-05-21,9,82,1
2010-05-21,9,102,1
2010-05-21,10,81,1
2010-05-21,10,206,1
2010-05-21,11,89,1
2010-05-21,11,160,1
2010-05-21,11,1600,1
2010-05-21,13,41,1
2010-05-21,14,123,1
2010-05-21,14,427,1
2010-05-21,15,42,1
2010-05-21,15,84,1
2010-05-21,16,65,1
2010-05-21,18,193,1
2010-05-21,20,185,1
2010-05-21,22,151,1
2010-05-21,22,303,1
2010-05-21,24,275,1
2010-05-21,25,231,1
2010-05-21,26,243,1
2010-05-21,27,305,1
2010-05-21,28,463,1
2010-05-21,29,454,1
2010-05-21,30,378,1
2010-05-21,30,486,1
2010-05-21,32,472,1
2010-05-21,37,56,1
2010-05-21,42,253,1
2010-05-21,48,406,1
2010-05-21,112,319,1
2010-05-21,151,249,1
2010-05-21,160,302,1
2010-05-21,164,429,1
2010-05-23,1,6,1
2010-05-23,2,16,1
2010-05-23,3,19,1
2010-05-23,5,31,1
2010-05-23,6,69,1
2010-05-23,6,156,1
2010-05-23,6,384,1
2010-05-23,9,54,1
2010-05-23,11,884,1
2010-05-23,13,144,1
2010-05-23,14,218,1
2010-05-23,15,135,1
2010-05-23,16,39,1
2010-05-23,16,68,1
2010-05-23,17,82,2
2010-05-23,17,338,1
2010-05-23,18,134,1
2010-05-23,18,246,1
2010-05-23,18,328,1
2010-05-23,19,78,1
2010-05-23,19,368,1
2010-05-23,20,162,1
2010-05-23,20,221,1
2010-05-23,21,27,1
2010-05-23,21,101,1
2010-05-23,21,140,1
2010-05-23,21,158,1
2010-05-23,22,149,1
2010-05-23,23,281,1
2010-05-23,24,80,1
2010-05-23,26,210,1
2010-05-23,27,76,1
2010-05-23,28,247,1
2010-05-23,29,115,1
2010-05-23,29,250,1
2010-05-23,31,355,1
2010-05-23,32,69,1
2010-05-23,32,74,1
2010-05-23,37,588,1
2010-05-23,40,161,1
2010-05-23,40,377,1
2010-05-23,45,67,1
2010-05-23,53,74,1
2010-05-23,54,292,1
2010-05-23,69,583,1
2010-05-23,87,4402,1
2010-05-23,95,590,1
2010-05-23,110,302,1
2010-05-24,1,1,1
2010-05-24,1,4,1
2010-05-24,1,8,1
2010-05-24,1,72,1
2010-05-24,3,15,1
2010-05-24,4,4,1
2010-05-24,4,11,1
2010-05-24,4,63,1
2010-05-24,5,46,1
2010-05-24,5,66,1
2010-05-24,5,122,1
2010-05-24,6,48,1
2010-05-24,6,58,2
2010-05-24,6,62,1
2010-05-24,6,109,2
2010-05-24,7,32,1
2010-05-24,7,69,1
2010-05-24,7,156,1
2010-05-24,9,61,1
2010-05-24,9,73,1
2010-05-24,9,78,1
2010-05-24,9,1560,1
2010-05-24,10,43,1
2010-05-24,10,63,1
2010-05-24,10,75,1
2010-05-24,11,88,1
2010-05-24,11,97,1
2010-05-24,11,99,1
2010-05-24,11,112,1
2010-05-24,11,134,1
2010-05-24,11,158,1
2010-05-24,11,398,1
2010-05-24,12,554,1
2010-05-24,13,156,1
2010-05-24,13,205,1
2010-05-24,13,384,1
2010-05-24,13,496,1
2010-05-24,14,169,1
2010-05-24,15,106,1
2010-05-24,16,192,1
2010-05-24,16,17766,1
2010-05-24,17,119,1
2010-05-24,17,273,1
2010-05-24,18,123,1
2010-05-24,18,213,1
2010-05-24,20,72,1
2010-05-24,21,224,1
2010-05-24,21,309,1
2010-05-24,22,174,1
2010-05-24,25,146,1
2010-05-24,25,220,1
2010-05-24,26,235,1
2010-05-24,29,169,1
2010-05-24,29,357,1
2010-05-24,30,65,1
2010-05-24,30,154,1
2010-05-24,33,154,1
2010-05-24,33,269,1
2010-05-24,33,528,1
2010-05-24,37,738,1
2010-05-24,38,201,1
2010-05-24,38,360,1
2010-05-24,40,172,1
2010-05-24,41,702,1
2010-05-24,43,450,1
2010-05-24,46,604,1
2010-05-24,48,505,1
2010-05-24,72,732,1
2010-05-24,185,336,1
2010-05-25,1,1,1
2010-05-25,1,2,2
2010-05-25,1,6,1
2010-05-25,1,8,1
2010-05-25,1,128,1
2010-05-25,2,6,1
2010-05-25,3,3,1
2010-05-25,3,6,1
2010-05-25,4,104,1
2010-05-25,5,119,1
2010-05-25,5,384,1
2010-05-25,6,58,1
2010-05-25,6,2640,1
2010-05-25,7,232,1
2010-05-25,7,850,1
2010-05-25,8,60,1
2010-05-25,8,162,1
2010-05-25,9,24,1
2010-05-25,9,47,1
2010-05-25,10,21,1
2010-05-25,10,72,1
2010-05-25,10,331,1
2010-05-25,11,93,1
2010-05-25,14,142,1
2010-05-25,15,107,1
2010-05-25,15,159,1
2010-05-25,15,162,1
2010-05-25,16,141,1
2010-05-25,16,587,1
2010-05-25,17,89,1
2010-05-25,17,107,1
2010-05-25,18,169,1
2010-05-25,19,65,1
2010-05-25,19,176,1
2010-05-25,20,235,1
2010-05-25,21,58,1
2010-05-25,22,456,1
2010-05-25,23,63,1
2010-05-25,23,83,1
2010-05-25,23,305,1
2010-05-25,23,417,1
2010-05-25,23,484,1
2010-05-25,26,244,1
2010-05-25,28,190,1
2010-05-25,30,467,1
2010-05-25,30,472,1
2010-05-25,33,652,1
2010-05-25,38,623,1
2010-05-25,40,248,1
2010-05-25,42,465,1
2010-05-25,47,100,1
2010-05-25,49,531,1
2010-05-25,52,304,1
2010-05-25,76,113,1
2010-05-25,92,549,1
2010-05-25,116,266,1
2010-05-25,176,464,1
2010-05-26,1,1,3
2010-05-26,1,2,1
2010-05-26,1,4,1
2010-05-26,1,12,1
2010-05-26,1,15,1
2010-05-26,1,25,1
2010-05-26,1,50,1
2010-05-26,1,300,1
2010-05-26,2,2,1
2010-05-26,2,29,1
2010-05-26,2,84,1
2010-05-26,3,160,1
2010-05-26,4,19,1
2010-05-26,4,216,1
2010-05-26,4,1082,1
2010-05-26,5,6,1
2010-05-26,5,24,1
2010-05-26,5,50,1
2010-05-26,5,312,1
