recording_id,person_id,session,box,scenario,item_count,station_seconds_excluding_picking,picking_seconds,nonwork_or_error_seconds,elapsed_seconds,gap_seconds,missing_core_labels,incident_count,annotation_event_count,annotation_categories,review_flags,screen_pass
U0109,U0109,S0100,7,S1,1,117.906,17.167,0.0,138.321,3.248,,0,7,Additional;Confused;Struggling,,True
U0109,U0109,S0100,8,S1,1,102.988,15.592,0.0,118.58,0.0,,0,6,Additional;Confused;Parallel;Struggling,,True
U0109,U0109,S0100,9,S1,1,100.505,15.23,0.0,121.292,5.557,,0,7,Additional;Confused;Parallel;Struggling,,True
U0109,U0109,S0100,10,S1,3,133.452,19.824,0.0,161.821,8.545,,1,4,Additional;Confused;Incident;Struggling,incident_or_recovery_overlap,False
U0109,U0109,S0100,11,S1,5,108.562,42.221,0.0,233.451,82.668,,0,3,Additional;Struggling,,True
U0109,U0109,S0100,12,S1,2,113.632,24.447,0.0,138.079,0.0,,0,5,Additional;Confused;Parallel;Struggling,,True
U0109,U0109,S0100,13,S1,1,104.38,13.75,0.0,118.13,0.0,,3,11,Additional;Confused;Incident;Investigation;Parallel;Recovery;Struggling,incident_or_recovery_overlap,False
U0109,U0109,S0100,14,S1,1,83.897,18.421,0.0,102.318,0.0,,0,3,Additional;Struggling,,True
U0109,U0109,S0100,15,S1,1,98.522,18.295,0.0,116.817,-0.0,,0,6,Additional;Confused;Parallel;Struggling,,True
U0109,U0109,S0100,16,S1,2,122.089,15.005,4.121,148.798,7.583,,0,6,Additional;Confused;Struggling,nonwork_or_error_label,False
U0109,U0109,S0100,17,S1,3,136.668,9.827,19.991,166.486,0.0,,0,6,Additional;Confused;Struggling,nonwork_or_error_label,False
U0109,U0109,S0100,18,S1,1,87.164,2.93,13.826,103.92,0.0,,0,1,Parallel,nonwork_or_error_label,False
U0109,U0109,S0100,19,S1,1,102.219,5.372,15.809,129.016,5.616,,2,3,Additional;Incident,incident_or_recovery_overlap;nonwork_or_error_label,False
U0109,U0109,S0100,20,S1,1,97.273,1.648,13.034,114.819,2.864,,1,4,Additional;Incident;Parallel,incident_or_recovery_overlap;nonwork_or_error_label,False
U0109,U0109,S0200,1,S1,5,223.671,33.042,0.0,256.713,0.0,,0,4,Additional;Struggling,,True
U0109,U0109,S0200,2,S1,2,134.782,21.26,0.0,159.392,3.35,,3,15,Additional;Confused;Incident;Investigation;Parallel;Recovery;Struggling,incident_or_recovery_overlap,False
U0109,U0109,S0200,3,S1,2,106.047,21.109,0.0,138.613,11.457,,0,4,Additional;Confused;Struggling,,True
U0109,U0109,S0200,4,S1,1,121.277,19.111,0.0,140.388,0.0,,0,8,Additional;Confused;Parallel;Struggling,,True
U0109,U0109,S0200,5,S1,1,96.681,17.382,0.0,114.063,0.0,,0,5,Additional;Confused;Struggling,,True
U0109,U0109,S0200,6,S1,2,122.554,15.89,0.0,143.161,4.717,,0,6,Additional;Confused;Struggling,,True
U0109,U0109,S0200,7,S1,1,118.669,14.528,0.0,146.489,13.292,,1,9,Additional;Confused;Incident;Parallel;Struggling,incident_or_recovery_overlap,False
U0109,U0109,S0200,8,S1,2,121.55,21.068,0.0,153.077,10.459,,3,10,Additional;Confused;Incident;Investigation;Struggling,incident_or_recovery_overlap,False
U0109,U0109,S0200,9,S1,1,104.493,15.116,0.0,119.609,0.0,,1,9,Additional;Confused;Incident;Parallel;Struggling,incident_or_recovery_overlap,False
U0109,U0109,S0200,10,S1,1,92.372,19.049,0.0,114.174,2.753,,3,8,Additional;Confused;Incident;Recovery;Struggling,incident_or_recovery_overlap,False
U0109,U0109,S0200,11,S1,1,115.955,16.816,0.0,132.771,-0.0,,0,5,Additional;Parallel;Struggling,,True
U0109,U0109,S0200,12,S1,1,103.727,13.988,0.0,121.087,3.372,,0,3,Additional;Struggling,,True
U0109,U0109,S0200,13,S1,1,110.42,13.7,0.0,124.12,0.0,,0,8,Additional;Investigation;Parallel;Struggling,,True
U0109,U0109,S0200,14,S1,1,105.679,26.242,0.0,131.921,0.0,,2,10,Additional;Incident;Parallel;Recovery;Struggling,incident_or_recovery_overlap,False
U0109,U0109,S0200,15,S1,1,105.146,14.13,0.0,119.276,0.0,,0,5,Additional;Confused;Struggling,,True
U0109,U0109,S0200,16,S1,3,111.455,26.122,0.0,137.577,0.0,,0,5,Additional;Confused;Struggling,,True
U0109,U0109,S0200,17,S1,2,98.501,14.083,0.0,112.584,0.0,,0,4,Additional;Struggling,,True
U0109,U0109,S0200,18,S1,1,79.212,10.744,0.0,89.956,0.0,,0,4,Additional;Confused;Struggling,,True
U0109,U0109,S0200,19,S1,2,98.907,16.376,0.0,115.283,0.0,,0,2,Confused;Struggling,,True
U0109,U0109,S0200,20,S1,3,152.519,11.86,0.0,164.379,0.0,,0,5,Additional;Confused;Struggling,,True
U0109,U0109,S0300,1,S1,1,85.0,14.936,0.0,99.936,0.0,,0,4,Additional;Parallel,,True
U0109,U0109,S0300,2,S1,1,82.766,7.84,0.0,95.252,4.646,,0,4,Additional;Parallel;Struggling,,True
U0109,U0109,S0300,3,S1,1,76.346,9.074,0.0,85.42,0.0,,0,4,Additional;Struggling,,True
U0109,U0109,S0300,4,S1,1,88.845,14.264,0.0,103.109,0.0,,0,8,Additional;Parallel;Struggling,,True
U0109,U0109,S0300,5,S1,1,85.484,6.298,0.0,95.671,3.889,,1,6,Incident;Struggling,incident_or_recovery_overlap,False
U0109,U0109,S0300,6,S1,1,79.945,12.265,0.0,92.21,0.0,,0,5,Additional;Parallel;Struggling,,True
U0109,U0109,S0300,7,S1,4,131.17,19.905,0.0,151.075,0.0,,0,5,Additional;Struggling,,True
U0109,U0109,S0300,8,S1,3,116.33,14.2,0.0,130.53,0.0,,0,4,Additional;Confused;Parallel;Struggling,,True
U0109,U0109,S0300,9,S1,3,113.98,13.35,0.0,127.33,0.0,,0,6,Additional;Parallel;Struggling,,True
U0109,U0109,S0300,10,S1,1,80.319,12.42,0.0,92.739,0.0,,0,7,Additional;Parallel;Struggling,,True
U0109,U0109,S0300,11,S1,2,86.802,11.451,0.0,98.253,0.0,,2,6,Incident;Parallel;Recovery;Struggling,incident_or_recovery_overlap,False
U0109,U0109,S0300,12,S1,1,78.806,7.834,0.0,86.64,0.0,,0,4,Additional;Parallel;Struggling,,True
U0109,U0109,S0300,13,S1,3,119.596,17.646,0.0,137.242,0.0,,0,6,Confused;Parallel;Struggling,,True
U0109,U0109,S0300,14,S1,1,74.986,6.821,0.0,81.807,0.0,,0,5,Parallel;Struggling,,True
U0109,U0109,S0300,15,S1,1,100.14,10.763,0.0,110.903,0.0,,0,6,Additional;Struggling,,True
U0109,U0109,S0300,16,S1,1,108.309,12.938,0.0,124.149,2.902,,1,10,Additional;Confused;Incident;Parallel;Struggling,incident_or_recovery_overlap,False
U0109,U0109,S0300,17,S1,4,142.576,23.696,0.0,166.272,0.0,,0,7,Additional;Confused;Parallel;Struggling,,True
U0109,U0109,S0300,18,S1,1,64.261,7.898,0.0,72.159,0.0,,0,6,Additional;Confused;Parallel,,True
U0109,U0109,S0300,19,S1,1,76.668,6.484,0.0,83.152,0.0,,0,6,Additional;Confused;Struggling,,True
U0109,U0109,S0300,20,S1,2,89.483,8.583,0.0,98.066,0.0,,0,7,Additional;Confused;Struggling,,True
U0109,U0109,S0400,1,S1,1,101.102,8.121,0.0,109.223,0.0,,0,12,Additional;Confused;Parallel;Struggling,,True
U0109,U0109,S0400,2,S1,1,87.272,15.809,0.0,103.081,0.0,,0,10,Additional;Confused;Parallel;Struggling,,True
U0109,U0109,S0400,3,S1,1,72.511,4.883,0.0,77.394,0.0,,0,3,Additional;Confused,,True
U0109,U0109,S0400,4,S1,1,86.105,9.374,0.0,95.479,0.0,,0,7,Additional;Confused;Struggling,,True
U0109,U0109,S0400,5,S1,2,84.458,11.465,0.0,95.923,0.0,,0,5,Additional;Confused;Struggling,,True
U0109,U0109,S0400,6,S1,1,75.801,4.942,0.0,80.743,0.0,,0,6,Additional;Struggling,,True
U0109,U0109,S0400,7,S1,3,117.625,14.659,0.0,160.097,27.813,,1,4,Additional;Confused;Incident;Parallel,incident_or_recovery_overlap,False
U0109,U0109,S0400,8,S1,3,105.192,16.008,0.0,121.2,0.0,,0,9,Additional;Confused;Struggling,,True
U0109,U0109,S0400,9,S1,1,82.696,10.597,0.0,93.293,0.0,,0,9,Additional;Struggling,,True
U0109,U0109,S0400,10,S1,1,73.987,9.024,0.0,83.011,0.0,,0,5,Additional;Struggling,,True
U0109,U0109,S0400,11,S1,1,80.439,9.529,0.0,89.968,0.0,,0,6,Additional;Struggling,,True
U0109,U0109,S0400,12,S1,1,80.772,13.458,0.0,97.548,3.318,,0,8,Additional;Confused;Struggling,,True
U0109,U0109,S0400,13,S1,1,67.051,8.473,0.0,75.524,0.0,,0,4,Additional,,True
U0109,U0109,S0400,14,S1,3,103.082,12.114,0.0,115.196,0.0,,0,11,Additional;Struggling,,True
U0109,U0109,S0400,15,S1,2,85.08,9.649,0.0,94.729,0.0,,2,7,Additional;Confused;Incident;Recovery;Struggling,incident_or_recovery_overlap,False
U0109,U0109,S0400,16,S1,2,82.636,8.716,0.0,91.352,0.0,,2,9,Additional;Confused;Incident;Recovery;Struggling,incident_or_recovery_overlap,False
U0109,U0109,S0400,17,S1,5,136.734,19.819,0.0,163.192,6.639,,1,8,Additional;Confused;Recovery;Struggling,incident_or_recovery_overlap,False
U0109,U0109,S0400,18,S1,1,82.154,8.047,0.0,90.201,0.0,,0,7,Additional;Confused;Parallel;Struggling,,True
U0109,U0109,S0400,19,S1,1,68.508,8.337,0.0,76.845,0.0,,0,6,Additional;Confused;Struggling,,True
U0109,U0109,S0400,20,S1,3,100.048,7.399,0.0,107.447,0.0,,1,9,Additional;Confused;Incident;Parallel;Struggling,incident_or_recovery_overlap,False
U0109,U0109,S0500,1,S1,1,71.869,10.196,0.0,82.065,0.0,,0,4,Additional;Struggling,,True
U0109,U0109,S0500,2,S1,3,125.349,11.516,0.0,136.865,0.0,,0,5,Additional;Confused;Struggling,,True
U0109,U0109,S0500,3,S1,1,67.391,5.737,0.0,73.128,0.0,,0,0,,,True
U0109,U0109,S0500,4,S1,1,77.936,7.191,0.0,85.127,0.0,,2,7,Additional;Confused;Incident;Recovery;Struggling,incident_or_recovery_overlap,False
U0109,U0109,S0500,5,S1,1,74.534,7.709,0.0,82.243,0.0,,1,5,Incident;Struggling,incident_or_recovery_overlap,False
U0109,U0109,S0500,6,S1,5,141.941,16.596,0.0,167.229,8.692,,0,7,Additional;Confused;Struggling,,True
U0109,U0109,S0500,7,S1,1,77.875,7.785,0.0,85.66,0.0,,0,6,Additional;Parallel;Struggling,,True
U0109,U0109,S0500,8,S1,3,122.865,10.08,0.0,139.711,6.766,,0,8,Additional;Confused;Struggling,,True
U0109,U0109,S0500,9,S1,1,87.237,11.401,0.0,100.323,1.685,,0,7,Additional;Struggling,,True
U0109,U0109,S0500,10,S1,1,85.755,8.617,0.0,94.372,0.0,,0,6,Additional;Parallel;Struggling,,True
U0109,U0109,S0500,11,S1,1,74.716,6.651,0.0,81.367,0.0,,0,6,Additional;Parallel;Struggling,,True
U0109,U0109,S0500,12,S1,1,65.868,6.391,0.0,72.259,0.0,,0,4,Additional;Struggling,,True
U0109,U0109,S0500,13,S1,1,71.423,6.404,0.0,77.827,0.0,,0,6,Additional;Struggling,,True
U0109,U0109,S0500,14,S1,3,88.053,9.743,0.0,102.489,4.693,,0,8,Additional;Confused;Struggling,,True
U0109,U0109,S0500,15,S1,1,70.607,4.634,0.0,76.533,1.292,,2,8,Additional;Confused;Incident;Recovery;Struggling,incident_or_recovery_overlap,False
U0109,U0109,S0500,16,S1,1,100.18,5.039,0.0,105.219,0.0,,4,13,Additional;Incident;Investigation;Recovery;Struggling,incident_or_recovery_overlap,False
U0109,U0109,S0500,17,S1,2,85.708,10.659,0.0,96.367,0.0,,1,6,Additional;Recovery;Struggling,incident_or_recovery_overlap,False
U0109,U0109,S0500,18,S1,5,128.269,15.449,0.0,146.932,3.214,,0,8,Additional;Confused;Struggling,,True
U0109,U0109,S0500,19,S1,1,77.902,11.061,0.0,88.963,0.0,,2,7,Additional;Incident;Parallel;Recovery;Struggling,incident_or_recovery_overlap,False
U0109,U0109,S0500,20,S1,1,84.38,6.62,0.0,103.857,12.857,Attach Shipping Label,1,9,Additional;Incident;Parallel;Struggling,missing_core_labels;incident_or_recovery_overlap,False
U0110,U0110,S0100,1,S1,2,103.202,19.132,0.0,126.135,3.801,,0,9,Additional;Confused;Parallel;Struggling,,True
U0110,U0110,S0100,2,S1,1,71.051,7.67,0.0,78.721,0.0,,0,3,Additional;Parallel,,True
U0110,U0110,S0100,3,S1,1,80.928,12.849,0.0,107.533,13.756,,1,5,Additional;Incident;Parallel;Struggling,incident_or_recovery_overlap,False
U0110,U0110,S0100,4,S1,1,71.943,8.684,0.0,80.627,0.0,,0,5,Additional;Confused;Parallel;Struggling,,True
U0110,U0110,S0100,5,S1,1,73.955,6.859,0.0,80.814,-0.0,,0,4,Additional;Struggling,,True
U0110,U0110,S0100,6,S1,1,71.877,9.843,0.0,81.72,0.0,,0,7,Additional;Confused;Investigation;Parallel;Struggling,,True
U0110,U0110,S0100,7,S1,1,67.54,10.931,0.0,78.471,0.0,,0,5,Additional;Confused;Parallel;Struggling,,True
U0110,U0110,S0100,8,S1,1,70.977,7.15,0.0,78.127,0.0,,0,6,Additional;Confused;Parallel,,True
U0110,U0110,S0100,9,S1,2,77.401,10.569,0.0,87.97,0.0,,0,4,Additional;Parallel;Struggling,,True
U0110,U0110,S0100,10,S1,1,64.944,6.027,0.0,70.971,0.0,,0,5,Additional;Parallel;Struggling,,True
U0110,U0110,S0100,11,S1,1,62.52,6.544,0.0,69.064,-0.0,,0,1,Additional,,True
U0110,U0110,S0100,12,S1,1,65.084,7.605,0.0,72.689,0.0,,0,5,Additional;Parallel;Struggling,,True
U0110,U0110,S0100,13,S1,1,61.996,7.036,0.0,69.032,0.0,,0,3,Additional;Parallel,,True
U0110,U0110,S0100,14,S1,3,103.19,13.782,0.0,116.972,0.0,,2,5,Additional;Incident;Investigation;Parallel;Recovery,incident_or_recovery_overlap,False
U0110,U0110,S0100,15,S1,1,71.699,8.865,0.0,80.564,0.0,,0,7,Additional;Parallel;Struggling,,True
U0110,U0110,S0100,16,S1,1,63.758,6.368,0.0,70.126,0.0,,0,4,Investigation;Parallel;Struggling,,True
U0110,U0110,S0100,17,S1,5,140.036,18.718,0.0,158.754,0.0,,0,5,Additional;Confused;Investigation;Parallel,,True
U0110,U0110,S0100,18,S1,1,67.871,8.568,0.0,76.439,0.0,,0,5,Additional;Parallel;Struggling,,True
U0110,U0110,S0100,19,S1,4,128.825,17.646,0.0,146.471,0.0,,3,8,Additional;Incident;Investigation;Parallel;Recovery;Struggling,incident_or_recovery_overlap,False
U0110,U0110,S0100,20,S1,1,65.547,5.065,0.0,70.612,0.0,,0,4,Additional;Parallel;Struggling,,True
U0110,U0110,S0200,1,S1,1,73.604,6.512,0.0,80.116,0.0,,0,1,Struggling,,True
U0110,U0110,S0200,2,S1,1,71.212,5.199,0.0,76.411,0.0,,0,7,Additional;Confused;Parallel;Struggling,,True
U0110,U0110,S0200,3,S1,2,68.037,8.073,0.0,76.11,0.0,,0,4,Parallel;Struggling,,True
U0110,U0110,S0200,4,S1,2,78.501,10.899,0.0,89.4,0.0,,0,5,Parallel;Struggling,,True
U0110,U0110,S0200,5,S1,2,67.76,7.39,0.0,75.15,0.0,,0,4,Parallel;Struggling,,True
U0110,U0110,S0200,6,S1,3,84.393,10.017,0.0,94.41,0.0,,0,5,Additional;Confused;Parallel,,True
U0110,U0110,S0200,7,S1,1,51.227,5.443,0.0,56.67,0.0,,0,2,Parallel,,True
U0110,U0110,S0200,8,S1,1,67.167,5.973,0.0,73.14,0.0,,2,7,Additional;Incident;Parallel;Recovery;Struggling,incident_or_recovery_overlap,False
U0110,U0110,S0200,9,S1,2,66.947,10.213,0.0,77.16,0.0,,0,6,Additional;Parallel;Struggling,,True
U0110,U0110,S0200,10,S1,1,53.007,7.593,0.0,60.6,0.0,,0,4,Additional;Parallel;Struggling,,True
U0110,U0110,S0200,11,S1,1,56.581,10.409,0.0,66.99,0.0,,0,4,Parallel;Struggling,,True
U0110,U0110,S0200,12,S1,1,53.037,10.083,0.0,63.12,0.0,,0,3,Additional;Parallel;Struggling,,True
U0110,U0110,S0200,13,S1,1,54.087,10.803,0.0,64.89,0.0,,0,4,Parallel;Struggling,,True
U0110,U0110,S0200,14,S1,2,66.343,11.597,0.0,77.94,0.0,,2,7,Additional;Incident;Parallel;Recovery;Struggling,incident_or_recovery_overlap,False
U0110,U0110,S0200,15,S1,3,75.737,11.953,0.0,87.69,0.0,,0,5,Additional;Investigation;Parallel,,True
U0110,U0110,S0200,16,S1,3,76.591,12.463,0.0,89.054,0.0,,1,5,Incident;Investigation;Parallel,incident_or_recovery_overlap,False
U0110,U0110,S0200,17,S1,1,50.227,9.263,0.0,59.49,0.0,,0,5,Parallel;Struggling,,True
U0110,U0110,S0200,18,S1,1,51.5,7.547,0.0,59.047,0.0,,0,2,Parallel,,True
U0110,U0110,S0200,19,S1,1,50.032,10.178,0.0,60.21,0.0,,0,4,Additional;Parallel;Struggling,,True
U0110,U0110,S0200,20,S1,1,60.209,7.839,0.0,68.048,0.0,,0,6,Additional;Parallel;Struggling,,True
U0110,U0110,S0300,1,S1,3,87.62,10.852,0.0,98.472,0.0,,0,0,,,True
U0110,U0110,S0300,2,S1,1,52.332,7.332,0.0,59.664,0.0,,0,1,Parallel,,True
U0110,U0110,S0300,3,S1,2,55.88,8.888,0.0,64.768,0.0,,0,2,Parallel,,True
U0110,U0110,S0300,4,S1,2,58.699,10.44,0.0,69.139,0.0,,0,1,Parallel,,True
U0110,U0110,S0300,5,S1,2,57.766,9.29,0.0,67.056,0.0,,0,1,Parallel,,True
U0110,U0110,S0300,6,S1,5,95.02,16.27,0.0,111.29,0.0,,0,2,Additional,,True
U0110,U0110,S0300,7,S1,1,41.483,8.355,0.0,49.838,0.0,,0,1,Parallel,,True
U0110,U0110,S0300,8,S1,2,56.933,10.182,0.0,67.115,0.0,,0,3,Additional;Parallel,,True
U0110,U0110,S0300,9,S1,1,52.616,8.602,0.0,61.218,0.0,,0,4,Additional;Parallel,,True
U0110,U0110,S0300,10,S1,1,49.104,8.067,0.0,57.171,0.0,,0,4,Additional;Parallel,,True
U0110,U0110,S0300,11,S1,1,43.294,7.394,0.0,50.688,0.0,,0,1,Parallel,,True
U0110,U0110,S0300,12,S1,3,65.068,10.084,0.0,75.152,0.0,,0,4,Additional;Investigation;Parallel,,True
U0110,U0110,S0300,13,S1,1,47.283,9.096,0.0,56.379,0.0,,0,2,Parallel,,True
U0110,U0110,S0300,14,S1,1,43.704,7.981,0.0,51.685,0.0,,0,1,Parallel,,True
U0110,U0110,S0300,15,S1,5,89.356,14.022,0.0,103.378,0.0,,0,3,Parallel;Struggling,,True
U0110,U0110,S0300,16,S1,1,42.782,7.378,0.0,50.16,-0.0,,0,1,Parallel,,True
U0110,U0110,S0300,17,S1,3,67.183,10.902,0.0,78.085,-0.0,,0,4,Additional;Parallel,,True
U0110,U0110,S0300,18,S1,5,101.368,14.528,0.0,115.896,0.0,,0,4,Investigation;Parallel;Struggling,,True
U0110,U0110,S0300,19,S1,3,110.263,15.489,0.0,125.752,0.0,,3,7,Additional;Incident;Parallel;Recovery,incident_or_recovery_overlap,False
U0110,U0110,S0300,20,S1,1,57.844,9.065,0.0,66.909,0.0,,0,2,Parallel;Struggling,,True
U0110,U0110,S0400,1,S1,5,78.382,16.372,0.0,94.754,0.0,,0,4,Additional;Parallel,,True
U0110,U0110,S0400,2,S1,1,55.598,9.054,0.0,72.072,7.42,,3,6,Additional;Incident;Parallel;Recovery,incident_or_recovery_overlap,False
U0110,U0110,S0400,3,S1,5,86.003,17.602,0.0,103.605,0.0,,0,4,Parallel,,True
U0110,U0110,S0400,4,S1,2,57.914,9.318,0.0,67.232,0.0,,0,5,Additional;Parallel,,True
U0110,U0110,S0400,5,S1,4,74.205,13.971,0.0,88.176,0.0,,0,2,Additional;Parallel,,True
U0110,U0110,S0400,6,S1,1,46.191,7.43,0.0,53.621,0.0,,0,5,Additional;Parallel,,True
U0110,U0110,S0400,7,S1,3,62.825,10.156,0.0,72.981,0.0,,2,5,Incident;Parallel;Recovery,incident_or_recovery_overlap,False
U0110,U0110,S0400,8,S1,1,45.533,7.136,0.0,55.382,2.713,,0,2,Parallel,,True
U0110,U0110,S0400,9,S1,1,48.606,8.219,0.0,56.825,0.0,,0,4,Additional;Parallel,,True
U0110,U0110,S0400,10,S1,1,44.513,6.762,0.0,51.275,0.0,,0,2,Parallel,,True
U0110,U0110,S0400,11,S1,1,48.691,8.127,0.0,56.818,0.0,,0,4,Parallel,,True
U0110,U0110,S0400,12,S1,1,43.973,7.069,0.0,51.042,0.0,,0,2,Parallel,,True
U0110,U0110,S0400,13,S1,4,72.44,12.301,0.0,84.741,0.0,,0,3,Parallel,,True
U0110,U0110,S0400,14,S1,3,70.358,10.355,0.0,80.713,0.0,,0,3,Parallel,,True
U0110,U0110,S0400,15,S1,2,51.884,7.423,0.0,59.307,0.0,,0,2,Parallel,,True
U0110,U0110,S0400,16,S1,1,42.501,7.39,0.0,49.891,0.0,,0,2,Parallel,,True
U0110,U0110,S0400,17,S1,2,62.725,8.4,0.0,78.091,6.966,,0,5,Additional;Parallel;Struggling,,True
U0110,U0110,S0400,18,S1,4,68.893,14.704,0.0,83.597,0.0,,0,2,Parallel,,True
U0110,U0110,S0400,19,S1,2,66.192,10.851,0.0,77.043,0.0,,0,3,Parallel,,True
U0110,U0110,S0400,20,S1,3,75.22,12.336,0.0,87.556,0.0,,0,5,Additional;Parallel,,True
U0110,U0110,S0500,1,S1,1,49.481,6.222,0.0,55.703,0.0,,0,2,Parallel,,True
U0110,U0110,S0500,2,S1,1,42.046,7.449,0.0,49.495,0.0,,0,0,,,True
U0110,U0110,S0500,3,S1,2,63.232,8.441,0.0,78.197,6.524,,0,2,Additional;Parallel,,True
U0110,U0110,S0500,4,S1,1,45.284,7.892,0.0,53.176,0.0,,0,3,Parallel,,True
U0110,U0110,S0500,5,S1,5,87.882,12.399,0.0,100.281,0.0,,2,6,Additional;Incident;Parallel;Recovery,incident_or_recovery_overlap,False
U0110,U0110,S0500,6,S1,1,44.056,7.096,0.0,51.152,0.0,,0,4,Parallel,,True
U0110,U0110,S0500,7,S1,2,49.361,6.998,0.0,56.359,0.0,,2,4,Incident;Parallel;Recovery,incident_or_recovery_overlap,False
U0110,U0110,S0500,8,S1,1,46.845,6.295,0.0,53.14,0.0,,0,3,Additional;Parallel,,True
U0110,U0110,S0500,9,S1,3,63.139,10.398,0.0,77.602,4.065,,1,3,Incident;Parallel,incident_or_recovery_overlap,False
U0110,U0110,S0500,10,S1,1,53.323,7.22,0.0,60.543,0.0,,0,5,Parallel,,True
U0110,U0110,S0500,11,S1,1,42.35,7.893,0.0,50.243,0.0,,0,3,Parallel,,True
U0110,U0110,S0500,12,S1,5,82.333,14.194,0.0,96.527,0.0,,0,4,Parallel,,True
U0110,U0110,S0500,13,S1,1,52.877,6.894,0.0,59.771,0.0,,0,5,Investigation;Parallel,,True
U0110,U0110,S0500,14,S1,1,43.348,7.539,0.0,50.887,0.0,,0,5,Parallel,,True
U0110,U0110,S0500,15,S1,3,76.028,12.023,0.0,91.539,3.488,,0,4,Parallel,,True
U0110,U0110,S0500,16,S1,1,44.045,12.636,0.0,56.681,0.0,,0,3,Parallel,,True
U0110,U0110,S0500,17,S1,1,48.767,7.766,0.0,62.152,5.619,,1,5,Incident;Parallel,incident_or_recovery_overlap,False
U0110,U0110,S0500,18,S1,4,71.63,11.862,0.0,83.492,0.0,,0,3,Parallel,,True
U0110,U0110,S0500,19,S1,3,72.405,10.613,0.0,92.447,9.429,,0,3,Parallel,,True
U0110,U0110,S0500,20,S1,1,59.987,8.006,0.0,67.993,0.0,,0,4,Parallel;Struggling,,True
U0111,U0111,S0100,1,S1,2,144.611,14.35,0.0,172.316,13.355,,0,1,Struggling,,True
U0111,U0111,S0100,2,S1,2,123.146,13.06,0.0,136.206,0.0,,0,5,Struggling,,True
U0111,U0111,S0100,3,S1,5,166.77,21.968,0.0,188.738,0.0,,0,4,Additional;Investigation;Parallel;Struggling,,True
U0111,U0111,S0100,4,S1,1,111.929,10.339,0.0,122.268,0.0,,0,3,Additional;Struggling,,True
U0111,U0111,S0100,5,S1,2,150.701,10.897,0.0,161.598,0.0,,0,5,Additional;Struggling,,True
U0111,U0111,S0100,6,S1,5,161.377,19.173,0.0,180.55,0.0,,0,1,Struggling,,True
U0111,U0111,S0100,7,S1,2,139.817,10.235,0.0,150.052,0.0,,2,3,Incident;Parallel,incident_or_recovery_overlap,False
U0111,U0111,S0100,8,S1,4,131.544,17.45,0.0,148.994,0.0,,0,1,Struggling,,True
U0111,U0111,S0100,9,S1,1,91.586,8.786,0.0,100.372,0.0,,0,2,Struggling,,True
U0111,U0111,S0100,10,S1,2,164.76,13.19,0.0,177.95,0.0,,0,5,Parallel;Struggling,,True
U0111,U0111,S0100,11,S1,1,111.947,14.263,0.0,132.434,6.224,,2,7,Incident;Investigation;Parallel;Recovery;Struggling,incident_or_recovery_overlap,False
U0111,U0111,S0100,12,S1,1,86.531,11.438,0.0,97.969,0.0,,0,2,Additional;Confused,,True
U0111,U0111,S0100,13,S1,1,103.579,11.61,0.0,115.189,-0.0,,0,2,Additional;Parallel,,True
U0111,U0111,S0100,14,S1,1,94.405,9.429,0.0,103.834,0.0,,0,3,Struggling,,True
U0111,U0111,S0100,15,S1,2,99.775,10.699,0.0,110.474,0.0,,0,1,Struggling,,True
U0111,U0111,S0100,16,S1,1,92.54,12.03,0.0,104.57,0.0,,2,4,Incident;Parallel;Recovery;Struggling,incident_or_recovery_overlap,False
U0111,U0111,S0100,17,S1,4,157.473,17.956,0.0,179.645,4.216,,0,3,Additional;Struggling,,True
U0111,U0111,S0100,18,S1,1,83.133,13.173,0.0,96.306,0.0,,0,2,Parallel;Struggling,,True
U0111,U0111,S0100,19,S1,1,81.442,10.038,0.0,91.48,0.0,,0,3,Struggling,,True
U0111,U0111,S0100,20,S1,2,100.984,9.816,0.0,110.8,0.0,,0,2,Parallel;Struggling,,True
U0111,U0111,S0200,1,S1,2,91.683,13.523,0.0,105.206,0.0,,4,6,Confused;Incident;Recovery;Struggling,incident_or_recovery_overlap,False
U0111,U0111,S0200,2,S1,1,85.673,8.099,0.0,93.772,0.0,,1,2,Incident;Struggling,incident_or_recovery_overlap,False
U0111,U0111,S0200,3,S1,2,107.945,10.746,0.0,118.691,0.0,,0,2,Struggling,,True
U0111,U0111,S0200,4,S1,1,107.135,9.399,0.0,116.534,0.0,,1,5,Additional;Parallel;Recovery;Struggling,incident_or_recovery_overlap,False
U0111,U0111,S0200,5,S1,3,96.759,11.828,0.0,108.587,0.0,,0,1,Struggling,,True
U0111,U0111,S0200,6,S1,1,79.834,10.191,0.0,90.025,0.0,,0,1,Investigation,,True
U0111,U0111,S0200,7,S1,1,72.454,8.881,0.0,81.335,0.0,,0,1,Struggling,,True
U0111,U0111,S0200,8,S1,2,88.912,8.956,0.0,97.868,0.0,,0,1,Struggling,,True
U0111,U0111,S0200,9,S1,2,98.786,9.874,0.0,108.66,0.0,,0,1,Investigation,,True
U0111,U0111,S0200,10,S1,1,105.866,8.915,0.0,127.013,12.232,,0,4,Additional;Parallel;Struggling,,True
U0111,U0111,S0200,11,S1,1,97.073,11.459,0.0,108.532,0.0,,0,2,Parallel;Struggling,,True
U0111,U0111,S0200,12,S1,1,84.234,10.576,0.0,94.81,0.0,,0,1,Struggling,,True
